FI_CODIGO,FI_DESCRIPCION,FI_CATEGORIA,FI_DESCRIPCIONDETALLADA,FI_VENDEDOR,FI_STATUS,FI_UNIDAD,FI_TIPOCODIGOBARRA,FI_IMAGEN,FI_SUSTITUTO1,FI_SUSTITUTO2,FI_SUSTITUTO3,FI_REFERENCIA,FI_MARCA,FI_MONEDA,FI_FACTORCONVERSION,FI_UNDEXISTENCIA2,FI_PUESTO,FI_SUJETOACOMISION,FI_MONTOCOMISION,FI_CUENTASCONTABLES,FI_PESOPRODUCTO,FI_DIASDEREPOSICION,FI_PRESENTACION,FI_GARANTIA,FI_SUSTITUTO4,FI_SUSTITUTO5,FI_MONTOCOMISIONP,FI_DEPOSITOS,FI_OFERTAS,FI_VENCIMIENTOS,FI_CLASIFICACION,FI_MANEJOINVENTARIO,FI_SERIALES,FI_CREACION,FI_INVENTARIOINICIALUNIDADES,FI_INVENTARIOINICIALCOSTO,FI_CAPACIDAD,FI_EXISTDECIMAL,FI_COMPUESTOSERIALES,FI_VENDEDORFIJO,FI_VENDEDORFIJOACTIVO,FI_MODELO,FI_SUBCATEGORIA,FI_PESOAFECTACOSTO,FI_IMPRESORA,BASE_AUTOINCREMENT,FI_ZEXTRA1,FI_ZEXTRA2,FI_ZEXTRA3,FI_ZEXTRA4,FI_ZEXTRA5,FI_ZEXTRA6,FI_ZEXTRA1VENTA,FI_ZEXTRA2VENTA,FI_ZEXTRA3VENTA,FI_ZEXTRA4VENTA,FI_ZEXTRA5VENTA,FI_ZEXTRA6VENTA,FI_ZEXTRA1VENTAMOD,FI_ZEXTRA2VENTAMOD,FI_ZEXTRA3VENTAMOD,FI_ZEXTRA4VENTAMOD,FI_ZEXTRA5VENTAMOD,FI_ZEXTRA6VENTAMOD,FI_INTERNET,FI_BALANZA,FI_CODIGOBARRA,FI_PRECIOLISTA,FI_APROVECHAPORC,FI_ARANCEL,FI_POSENTREGA
24410-26000-HSC,TENSOR C/TIEMPO ACC/EXC/CB/GETZ/RIO1.6-K,513,,,True,HYUNDAI,,,,,,,HSC,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,008,False,41-B,PANAMA,,,13667,,,,,,,,,,,,,,,,,,,,,,,,,
24410-26000-HY,TENSOR C/TIEMPO ACC/EXC/CB/GETZ/RIO1.6-H,540,,,True,HYUNDAI,,,,,,,HYUNDAI - MOBIS,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,41-C,NACIONAL,,,7780,,,,,,,,,,,,,,,,,,,,,,,,,
24410-26000-MHW,TENSOR C/TIEMPO ACC/EXC/CB/GETZ/RIO1.6-,1,,,True,HYUNDAI,,,,,,,MHW,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,41-D,NACIONAL,,,10637,,,,,,,,,,,,,,,,,,,,,,,,,
24410-26000-MI,TENSOR C/TIEMPO ACC/EXC/CB/GETZ/RIO1.6-M,540,,,True,HYUNDAI,,,,,,,MITSUBISHI,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,008,False,,NACIONAL,,,11751,,,,,,,,,,,,,,,,,,,,,,,,,
24410-26800-KO,TENSOR CADENA LEVA ACCENT CVVT/RIO CVVT.,96,,,True,HYUNDAI,,,,,,,KOREANO,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,41-E,NACIONAL,,,8964,,,,,,,,,,,,,,,,,,,,,,,,,
24410-28002-GMB,POLEA C/TIEMPO ELANTRA 1.6/GETZ 1.6-GMB,COP,,,True,HYUNDAI,,,,,,,GMB,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,008,False,41-B,NACIONAL,,,13902,,,,,,,,,,,,,,,,,,,,,,,,,
24410-28002-HY,POLEA C/TIEMPO ELANTRA 1.6/GETZ 1.6 - HY,64,,,True,HYUNDAI,,,,,,,HYUNDAI - MOBIS,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,41-B,NACIONAL,,,8878,,,,,,,,,,,,,,,,,,,,,,,,,
24410-2E000,TENSOR CADENA LEVA TUCSON 2014> - KIA,513,,,True,,,,,,,,KIA,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,41-E,PANAMA,,,7029,,,,,,,,,,,,,,,,,,,,,,,,,
24410-2E000-INA,TENSOR CADENA LEVA TUCSON 2014> - INA,513,,,True,,,,,,,,INA,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,41-E,PANAMA,,,7030,,,,,,,,,,,,,,,,,,,,,,,,,
24410-37100-TO,TENSOR HIDRAULICO CORREA SANTA FE 01/06-,513,,,True,HYUNDAI,,,,,,,TOMITA,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,008,False,41-D,PANAMA,,,13668,,,,,,,,,,,,,,,,,,,,,,,,,
24410-3E500-GA,TENSOR HIDRAULICO CORREA SANTA FE 07-09-,513,,,True,HYUNDAI,,,,,,,GATES,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,008,False,41-C,PANAMA,,,13669,,,,,,,,,,,,,,,,,,,,,,,,,
24410-3E500-HY,TENSOR HIDRAULICO C/SANTA FE 07-09-HY,540,,,True,HYUNDAI,,,,,,,MOBIS HYUNDAI,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,008,False,41-B,NACIONAL,,,13994,,,,,,,,,,,,,,,,,,,,,,,,,
24410-3E500-NA,TENSOR HIDRAULICO CORREA SANTA FE 07-09,502,,,True,HYUNDAI,,,,,,,NAKAMOTO,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,41-F,PANAMA,,,8830,,,,,,,,,,,,,,,,,,,,,,,,,
2441023500-HA,TENSOR C/TIEMPO ELANTRA 1.8 2.0 - HARFON,346,,,True,HYUNDAI,,,,,,,HARFON,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,41-B,NACIONAL,,,9743,,,,,,,,,,,,,,,,,,,,,,,,,
24411-3E000-AN,TENSOR CADENA LEVA SANTA FE 2.7 - ANCARS,517,,,True,HYUNDAI,,,,,,,ANCARS,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,003,False,3-G,CHINA,,,8295,,,,,,,,,,,,,,,,,,,,,,,,,
24420-3C100-HY,GUIA CADENA SONATA 3.3 SORENTO/SEDONA 3.,538,,,True,HYUNDAI,,,,,,,HYUNDAI - ORIGINAL,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,008,False,4-C,CHINA,,,11472,,,,,,,,,,,,,,,,,,,,,,,,,
24422-24000-HY,RESORTE TENSOR C/TIEMPO ACCENT/EXCEL/GET,388,,,True,HYUNDAI,,,,,,,HYUNDAI,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,4-B,NACIONAL,,,10643,,,,,,,,,,,,,,,,,,,,,,,,,
24422964-AG,CORREA TIEMPO CRUZE - AISENG,498,,,True,CHEVROLET,,,,,,,AISENG,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,16-C (146D),NACIONAL,,,7558,,,,,,,,,,,,,,,,,,,,,,,,,
24431-23500-AN,GUIA CADENA O PATIN ELANTRA 2.0 - ANCARS,525,,,True,HYUNDAI,,,,,,,ANCARS,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,43-G,CHINA,,,8899,,,,,,,,,,,,,,,,,,,,,,,,,
24431-23500-HY,GUIA CADENA O PATIN ELANTRA 2.0 - HYUNDA,538,,,True,HYUNDAI,,,,,,,ORIGINAL-HYUNDAI,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,43-G,CHINA,,,10785,,,,,,,,,,,,,,,,,,,,,,,,,
24431-23500-SEO,GUIA CADENA O PATIN ELANTRA 2.0 - SEONG,131,,,True,HYUNDAI,,,,,,,SEONG,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,4-C,NACIONAL,,,9959,,,,,,,,,,,,,,,,,,,,,,,,,
24431-26000-AN,GUIA CADENA O PATIN GETZ 1.6/XD 1.6-ANC,517,,,True,HYUNDAI,,,,,,,ANCARS,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,008,False,4-C,CHINA,,,11060,,,,,,,,,,,,,,,,,,,,,,,,,
24431-26000-CAP,GUIA CADENA O PATIN GETZ 1.6/XD 1.6-CAP,COP,,,True,HYUNDAI,,,,,,,CAP,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,4-B,NACIONAL,,,10577,,,,,,,,,,,,,,,,,,,,,,,,,
24431-26000-HY,GUIA CADENA O PATIN GETZ 1.6/ELANTRA 1.6,64,,,True,HYUNDAI,,,,,,,HYUNDAI - MOBIS,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,2-E,NACIONAL,,,7522,,,,,,,,,,,,,,,,,,,,,,,,,
24431-26000-HYU,GUIA CADENA O PATIN ELANTRA/GETZ 1.6,538,,,True,,,,,,,,ORIGINAL HYUNDAI,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,008,False,5-F,CHINA,,,13970,,,,,,,,,,,,,,,,,,,,,,,,,
24431-26000-MO,GUIA CADENA O PATIN GETZ 1.6/XD 1.6-MOSS,92,,,True,HYUNDAI,,,,,,,MOSS GOLD,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,4-F,NACIONAL,,,10060,,,,,,,,,,,,,,,,,,,,,,,,,
24431-37100-HY,GUIA CADENA INF SANTA FE GOLD/SPORTAGE,538,,,True,HYUNDAI,,,,,,,HYUNDAI,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,4-E,CHINA,,,10784,,,,,,,,,,,,,,,,,,,,,,,,,
24432-37100-HY,GUIA CADENA SUP SANTA FE GOLD/SPORTAGE,538,,,True,HYUNDAY,,,,,,,HYUNDAI,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,4-E (CURVA),CHINA,,,10783,,,,,,,,,,,,,,,,,,,,,,,,,
24447223-GM,ESTOPERA DLT CIG CRUZE - GM KOREA,533,,,True,CHEVROLET,,,,,,,GM KOREANA,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,5-C (31.5*42.7*5),NACIONAL,,,8597,,,,,,,,,,,,,,,,,,,,,,,,,
24450-33010-KO,TENSOR C/TIEMPO MF H-41/L300 2.0 MPI - K,297,,,True,MITSUBISHI,,,,,,,KOREANO,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,41-E,NACIONAL,,,8103,,,,,,,,,,,,,,,,,,,,,,,,,
24450-37100,TENSOR C/TIEMPO SANTA FE 2.7 ORIGINAL,312,,,True,,,,,,,,ORIGINAL,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,22-C,NACIONAL,,,3860,,,,,,,,,,,,,,,,,,,,,,,,,
24450-37120-VA,TENSOR C/TIEMPO SANTA FE 2.7 - VALEO,502,,,True,HYUNDAI,,,,,,,VALEO,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,41-E,PANAMA,,,9362,,,,,,,,,,,,,,,,,,,,,,,,,
24450-37150,TENSOR C/TIEMPO SANTA FE 2.7 GMB,312,,,True,,,,,,,,GMB KOREA,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,41-E,NACIONAL,,,4467,,,,,,,,,,,,,,,,,,,,,,,,,
24450-38011RE,POLEA TENSORA C/T H-1,2,,,True,,,,,,,YA,ORIGINAL,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,001,False,22-E,NACIONAL,,,1388,,,,,,,,,,,,,,,,,,,,,,,,,
24451895-NPC,CORREA TIEMPO OPTRA DESING - NPC,306,,,True,CHEVROLET,,,,,,,NPC,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,16-B (162D),NACIONAL,,,8372,,,,,,,,,,,,,,,,,,,,,,,,,
24511-21000,FLAUTA ADMISION EXCEL,1,,,True,,,,,,,,ORIGINAL,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,001,False,21-A,NACIONAL,,,2080,,,,,,,,,,,,,,,,,,,,,,,,,
24511-22010,FLAUTA ESCAPE ACCENT/GETZ 1.3 ORIGINAL,380, ,,True,HYUNDAI,,,,,,´YA,ORIGINAL,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,,"0,0","0,0",False,False,002,False,20-G,NACIONAL,,,169,,,,,,,,,,,,,,,,,,,,,,,,,
24521-21000,FLAUTA ESCAPE EXCEL,1,,,True,,,,,,,,ORIGINAL,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,001,False,21-A,NACIONAL,,,2081,,,,,,,,,,,,,,,,,,,,,,,,,
24521-22010-MOSS,FLAUTA ADMISION ACCEN/GETZ 1.3 - MOSS,92,,,True,HYUNDAI,,,,,,,MOSS,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,20-G,NACIONAL,,,10588,,,,,,,,,,,,,,,,,,,,,,,,,
24521-22010-SEO,FLAUTA ADMISION ACCEN/GETZ 1.3 - SEONG,131,,,True,HYUNDAI,,,,,,,SEONG,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,20-E,NACIONAL,,,7576,,,,,,,,,,,,,,,,,,,,,,,,,
24521-22010K,FLAUTA ESCAPE ACCEN/GETZ 1.3 KMC,380,,,True,,,,,,,,KMC,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,MESON 1,NACIONAL,,,5290,,,,,,,,,,,,,,,,,,,,,,,,,
24551-02200-AN,BALANCIN ATOS/PICANTO ADM - ANCARS,517,,,True,HYUNDAI,,,,,,,ANCARS,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,008,False,3-G,CHINA,,,11037,,,,,,,,,,,,,,,,,,,,,,,,,
24551-02200-NG,BALANCIN ATOS/PICANTO ADM - NGC,503,,,True,HYUNDAI,,,,,,,NGC,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,7-D,PANAMA,,,8988,,,,,,,,,,,,,,,,,,,,,,,,,
24551-02200-OEM,BALANCIN ATOS/PICANTO ADM - OEM,131,,,True,HYUNDAI,,,,,,,OEM,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,7-C,NACIONAL,,,8125,,,,,,,,,,,,,,,,,,,,,,,,,
24551-02500-NA,BALANCIN ATOS/PICANTO ADM - NATSUKI,388,,,True,HYUNDAI,,,,,,,NATSUKI,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,7-D,NACIONAL,,,8146,,,,,,,,,,,,,,,,,,,,,,,,,
24551-22020-AN,BALANCIN ACCENT ADM (CURVO) ANCARS,517,,,True,HYUNDAI,,,,,,,ANCARS,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,008,False,3-H,CHINA,,,11036,,,,,,,,,,,,,,,,,,,,,,,,,
24551-22020-CAP,BALANCIN ACCENT ADM (CURVO) - CAP,COP,,,True,HYUNDAI,,,,,,,CAP,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,2-C,NACIONAL,,,10553,,,,,,,,,,,,,,,,,,,,,,,,,
24551-22020-KP,BALANCIN ACCENT ADM (CURVO) -KP,288,,,True,HYUNDAI,,,,,,,KAPARTS,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,008,False,3-F,NACIONAL,,,14002,,,,,,,,,,,,,,,,,,,,,,,,,
24551-22020-NPC,BALANCIN ACCENT ADM (CURVO) - NPC,502,,,True,HYUNDAI,,,,,,,NPC,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,7-D,PANAMA,,,8166,,,,,,,,,,,,,,,,,,,,,,,,,
24552-22020-AN,BALANCIN ACCENT ESC (RECTO) - ANCARS,517,,,True,HYUNDAI,,,,,,,ANCARS,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,008,False,3-H,CHINA,,,11041,,,,,,,,,,,,,,,,,,,,,,,,,
24552-22020-CAP,BALANCIN ACCENT ESC (RECTO) - CAP,COP,,,True,HYUNDAI,,,,,,,CAP,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,7-E,NACIONAL,,,10554,,,,,,,,,,,,,,,,,,,,,,,,,
24552-22020-NPC,BALANCIN ACCENT ESC (RECTO) - NPC,502,,,True,HYUNDAI,,,,,,,NPC,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,7-C,PANAMA,,,8163,,,,,,,,,,,,,,,,,,,,,,,,,
24610-22010-HY,TAQUETES ACCENT/GETZ 1.3/RIO1.3/SWIFT1.3,84,,,True,HYUNDAI,,,,,,,HYUNDAI KOREA,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,008,False,7-C (X-UND),NACIONAL,,,8561,,,,,,,,,,,,,,,,,,,,,,,,,
24610-22010-NA,TAQUETES ACCENT/GETZ 1.3/RIO1.3/SWIF1.3,504,,,True,HYUNDAI,,,,,,,NATSUKI,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,008,False,7-D,PANAMA,,,13430,,,,,,,,,,,,,,,,,,,,,,,,,
24610-22010-NG,TAQUETES ACCENT/GETZ 1.3/RIO1.3/SWIFt1.3,503,,,True,HYUNDAI,,,,,,,NGC,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,008,False,7-C,PANAMA,,,8989,,,,,,,,,,,,,,,,,,,,,,,,,
24610-32824-KO,TAQUETES GALANT EA5A/MONTERO/L300/N84WKO,527,,,True,MITSUBISHI,,,,,,,KOREA,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,7-D,CHINA,,,10329,,,,,,,,,,,,,,,,,,,,,,,,,
24610-32824-NP,TAQUETES GALANT EA5A/MONTERO/L300/N84W,306,,,True,MITSUBISHI,,,,,,,NPC,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,7-B,NACIONAL,,,7672,,,,,,,,,,,,,,,,,,,,,,,,,
24810-23011-GMB,POLEA C/TIEMPO ELANTRA 1.8 2.0 /TUCSON-G,513,,,True,HYUNDAI,,,,,,,GMB,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,41-D,PANAMA,,,7275,,,,,,,,,,,,,,,,,,,,,,,,,
24810-23011-IC,POLEA C/TIEMPO ELANTRA 1.8 2.0/TUCSON -I,502,,,True,HYUNDAI,,,,,,,ICHIBAN,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,41-C,PANAMA,,,8818,,,,,,,,,,,,,,,,,,,,,,,,,
24810-23050-DK,POLEA C/TIEMPO ELANTRA 1.8 2.0 /TUCSON-D,540,,,True,HYUNDAI,,,,,,,DKIG,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,008,False,41-C,NACIONAL,,,14283,,,,,,,,,,,,,,,,,,,,,,,,,
24810-23050-HY,POLEA C/TIEMPO ELANTRA 1.8 2.0/TUCSON-HY,540,,,True,HYUNDAI,,,,,,,HYUNDAI - MOBIS,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,41-D,NACIONAL,,,7525,,,,,,,,,,,,,,,,,,,,,,,,,
24810-23050-MHW,POLEA C/TIEMPO ELANTRA 1.8 2.0/TUCSON-MH,83,,,True,HYUNDAI,,,,,,,MHW,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,008,False,41-B,NACIONAL,,,14082,,,,,,,,,,,,,,,,,,,,,,,,,
24810-33024-SA,POLEA C/TIEMPO MF H41/L300 2.0 MPI - SAI,503,,,True,HYUNDAI,,,,,,,SAIKO,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,41-D,PANAMA,,,8990,,,,,,,,,,,,,,,,,,,,,,,,,
24810-37100-GMB,POLEA C/TIEMPO SANTA FE 2.7 - GMB,513,,,True,HYUNDAI,,,,,,,GMB,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,41-B,PANAMA,,,9494,,,,,,,,,,,,,,,,,,,,,,,,,
24810-37100-HY,POLEA C/TIEMPO SANTA FE 2.7 - HYUNDAI,449,,,True,HYUNDAI,,,,,,,HYUNDAI,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,41-C,NACIONAL,,,10551,,,,,,,,,,,,,,,,,,,,,,,,,
24810-37120,POLEA C/TIEMPO SANTA FE 2.7 - ICHIBAN,502,,,True,HYUNDAI,,,,,,,ICHIBAN,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,41-C,PANAMA,,,3858,,,,,,,,,,,,,,,,,,,,,,,,,
24810-38001-IC,POLEA C/TIEMPO MF H41/L300 2.0 MPI - ICH,502,,,True,MITSUBISHI,,,,,,,ICHIBAN,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,41-B,PANAMA,,,8820,,,,,,,,,,,,,,,,,,,,,,,,,
24840-3E500-HY,TENSOR C/TIEMPO SANTA FE 2.7 - HYU,449,,,True,HYUNDAI,,,,,,,HYUNDAI,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,008,False,41-B,NACIONAL,,,10988,,,,,,,,,,,,,,,,,,,,,,,,,
25024-24510RE,PRENSADISCO ACCENT 1.5 AGB,1, ,,True,,,,,,,´,,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,,"0,0","0,0",False,False,001,False,,NACIONAL,,,176,,,,,,,,,,,,,,,,,,,,,,,,,
25100-02512-DK,BOMBA AGUA ATOS/PICANTO - DKIG,540,,,True,HYUNDAI,,,,,,,DKIG,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,008,False,23-C,NACIONAL,,,13887,,,,,,,,,,,,,,,,,,,,,,,,,
25100-02512-NA,BOMBA AGUA ATOS/PICANTO-NATSUKI,504,,,True,HYUNDAI,,,,,,,NATSUKI,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,008,False,23-C,PANAMA,,,11711,,,,,,,,,,,,,,,,,,,,,,,,,
25100-02566-FI,BOMBA AGUA ATOS/PICANTO - FIDELITY,189,,,True,,,,,,,,FIDELITY BRASIL,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,001,False,10-C,NACIONAL,,,5713,,,,,,,,,,,,,,,,,,,,,,,,,
25100-02566-HY,BOMBA AGUA ATOS/PICANTO - HYUNDAI,64,,,True,HYUNDAI,,,,,,,HYUNDAI,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,008,False,23-C,NACIONAL,,,11135,,,,,,,,,,,,,,,,,,,,,,,,,
25100-02566-MH,BOMBA AGUA ATOS/PICANTO - MHW,83,,,True,HYUNDAI,,,,,,,MHW,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,23-C,NACIONAL,,,9235,,,,,,,,,,,,,,,,,,,,,,,,,
25100-02566-MO,BOMBA AGUA ATOS/PICANTO - MOTORTEK,521,,,True,HYUNDAI,,,,,,,MOTORTEK,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,23-C,PANAMA,,,9879,,,,,,,,,,,,,,,,,,,,,,,,,
25100-21000-CAP,BOMBA AGUA ACCENT/EXCEL/LANCER CB- CAP,COP,,,True,HYUNDAI,,,,,,,CAP,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,008,False,23-C,NACIONAL,,,10828,,,,,,,,,,,,,,,,,,,,,,,,,
25100-21000-FI,BOMBA AGUA ACCENT/EXCEL/LANCER CB-FIDELI,189,,,True,HYUNDAI,,,,,,,FIDELITY,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,23-C,NACIONAL,,,9733,,,,,,,,,,,,,,,,,,,,,,,,,
25100-21000-HY,BOMBA AGUA ACCENT/EXCEL/LANCER CB -MOBIS,64,,,True,HYUNDAI,,,,,,,MOBIS,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,23-C,NACIONAL,,,7790,,,,,,,,,,,,,,,,,,,,,,,,,
